hotelType,bedType,bed,roomType,view,origin,room_master
shared dormitory ,Other,double ,classic shared ,Other,"Classic Shared Dormitory, 2 Double Beds, Non Smoking, Shared Bathroom",
shared dormitory ,Other,Other,shared ,Other,Comfort Shared Dormitory,
shared dormitory ,Other,Other,shared ,city ,"Comfort Shared Dormitory, 4 Bedrooms, City View",
shared dormitory ,Other,Other,shared ,city ,"Comfort Shared Dormitory, Mixed Dorm, City View, Tower",
shared dormitory ,Other,Other,shared ,city ,"Comfort Shared Dormitory, Mixed Dorm, Refrigerator, City View",
shared dormitory ,Other,Other,deluxe shared ,Other,"Deluxe Shared Dormitory, 6 Bedrooms",
shared dormitory ,Other,Other,deluxe shared ,city ,"Deluxe Shared Dormitory, Mixed Dorm, City View",
shared dormitory ,Other,Other,shared ,Other,"Economy Shared Dormitory, 1 Bedroom",
shared dormitory ,Other,Other,shared ,Other,"Economy Shared Dormitory, Mixed Dorm",
shared dormitory ,Other,Other,shared ,Other,Female Shared Dormitory,
shared dormitory ,Other,Other,shared ,Other,Mixed Shared Dormitory,
shared dormitory ,Other,Other,shared ,Other,Shared Dormitory,
shared dormitory ,Other,Other,shared ,Other,Shared Dormitory (10 Beds),
